tweet,y
"RIP 
The world today is so cruel n selfish
  https://t.co/r2Q5bwjX3B",2
RT @CU_Ferg: Nothing screams justice like destroying your own town and stealing innocent people's property  http://t.co/rbGw…,0
RT @ForestWhitaker: Human rights protect everyone's dignity but it is everyone's responsibility to protect them.,2
"RT @AUC_DPA: Uganda  is finalising a transitional justice policy to address historical injustices, including human rights violations",2
RT @kidnoble: Was  death was deplorable. RT @MayorSRB: We will not let these deplorable and cowardly acts of violence ruin,0
RT @Mads_Be_Me: i will be thinking of this image for the rest of my life. https://t.co/Q8VouT9YNE,2
"Peaceful Protests Fight For Justice, Violent Riots Are Evil Acts That Harm Us All  You make me so sad !!",2
@joelcurrier @1Viperbabe God Bless his soul n give our Country the grace m strength to demand POTUS DOJ FBI value his life,1
Grief anger outrage fear confusion disgust disbelief. Prayers and love.,2
Civil disobedience is the assertion of a right which law should give but it denies.,2
"Without patience you cannot endure the pain that accompanies the process of growing us into manifestations of God.

@LouisFarrakhan",2
Justice for  !    https://t.co/cOtkKHYkfo,2
Solidarity from Montréal to  “@Anarchopanda: http://t.co/JCz830gK4z”,1
Wow sorry for him..  Even worse about senseless killings    http://t.co/ZmpNnwyvhQ https://t.co/X9kl6Zwo3P,2
There's nothing that waste the body like worry and one that has any faith in God should be ashamed to worry about anything whatsoever.,2
"however all I been seeing lately is  being gun down and killed! We must stand for what's right, we must",2
http://t.co/JvItHkpaur BETRAYAL     @anon99percenter @fightfortheftr DISGRACE,2
Killing innocent cops is not the answer! That just brings more families suffering and more hatred!,2
"RT @enterempire: Corporate Media dictates the subversion and distortion of 

For unfiltered truth https://t.co/k4rusPuSCO http://t.c…",2
"@equilange @deray @gglightbulb And now folks, another law that profiles more poorer people!",0
RT @deray: The police just shot something. But I didn't see smoke not sure what happened.,2
Pray for ALL of law enforcement in the U.S. tonight... People are acting reckless,1
International socialism ends all wars and annihilates violent competition.,2
RT @cbsbaltimore:  City police make an arrest during  protests http://t.co/3tAMTbktd7,0
The bravest soldier is not willing to sacrifice his life because he hates his enemies; but rather because he... https://t.co/T47NvyPUJh,0
and Always pray and show sympathy and respect to every taken away innocent soul 2/2,1
"RT @McCrearyMorgan: “@EricaGaylee: Crazy how one simple twitter dm, changed my life forever ♡” @LaytonWolver",2
@DerwinLGray @stradford1978 We must hold life sacred for it is a gift from Him.,2
"RT @ahofschneider:  is under pressure to disclose its role in ""land grabs"" that hurt  peoples http://t.co/nsOVffvBQ8 @nprn…",2
ask for justice   corruption exposed be a voice for,2
"""@AliveGPN: Abortion is a human issue. Equality demands that every life is protected.    http://t.co/XM8HxMsw8v""",2
should protect law abiding working US citizens,2
cia tortured him for info he did not have. ruined him. destroyed him. not a terrorist at all.,2
Love and Peace,2
RT @ShowUp4RJ: Notes and tons of actions from our call on  .  http://t.co/S2zw25v2Mi,0
@Marketrend please make it 106.00 and I'lll be all over it,2
@bts74747477 @BaltoSpectator  is dead @Mswilcat they didn't think about him! No harm no foul!,0
RT @Paxmee: Tell me again how rape and sexual assault accusations will ruin a man's career,2
RT @ZaidZamanHamid: This logic is shameless and absurd that we should watch the state go down because of a corrupt dysfunctional system and arm…,0
"stop standing up to police, and stand against corrupt government officials. Protest elected officials that create corruption",2
RT @BmoreBloc: The White Baltimore and Black Baltimore after curfew. Can you tell the difference?   http://t…,0
Boston/Roxbury solidarity with  @deray http://t.co/OvhToHGoAi,1
AND  ... Why must it be one or the other?,1
RT @Mosensei: People cheat even when they receive good sex lol,2
The supplement HMB increases protein synthesis and decreases protein breakdown ➡ https://t.co/CvoXR3Ffwc https://t.co/4DosS2yd4K,2
Help support our  allies @AlgebraProject to sustain  http://t.co/YqXQy0CVBh,1
@Ckrasko13 i feel you too buddy. Generosity is the key and kindness the answer. Empathy gets us there not fear.,1
RT @StopMassIncNet: .@TotalRevolucion speaking at      solidarity protest. http://t.co…,1
Damn RT @TheCreepeers: http://t.co/WPnuOTNZqS,2
so let's show love towards our fellow man and stop allowing those that have spoken racist words and hatred to win out.,1
"movement is concerted effort to deny inequity exists, allowing people to feel justified in their complacency and inaction",2
The honest truth about facebook poker cheats promising to give players more facebook poker chips: http://bit.ly/bXEieS,2
RT @fatalexis_: I pledge allegiance to stop all that coon shi https://t.co/Y89zf7S8Hx,1
"""Shame that you have a minority of people"" ruining peaceful protests with violence and looting Batts  http://t.co/uYEzbJrIsi",0
The True Toll of Policing in Baltimore - The Arrest of a 7-Year-Old http://t.co/RLgOtJBG7v,0
RT @Souidos: From revolutionary  in   solidarity with     http://t.co/…,1
"Person: 

Other Person: NOOO!  you racist bastard

Me: https://t.co/dkwPvTytUE",2
Out of control refugees criminals armed and dangerous! (No weapons found) animals life or death situation innocent guilty,0
"Well then, screw  
  https://t.co/9DgQ6qqHVa",0
What I really wanna know about tho is misia's short haircut,2
winter barely even started and i'm already 3 shades lighter than i was in the summer😪,2
Faithfulness is somehow much more precious than a cheesy romance,1
@BenjaminEnfield   injustice anywhere is an injustice everywhere @ConsciousGatePR https://t.co/NEynxpXDIM,2
"“For the sake of our planet, humanity has the moral responsibility to  2017”
https://t.co/fmI2EuKnJp

https://t.co/aoKZ2EztP6",2
Justice for all.  https://t.co/0rfohmDeyC,2
RT @CU_Ferg: Nothing screams justice like destroying your own town and stealing innocent people's property  http://t.co/rbGw…,1
"Of course  and also  because 
Killing cops for being cops for your injustice is unacceptable",2
something will have to change lest  we all suffer the consequences of standing by IDLE,2
"I THANK GOD 4 PEACE, JOY and LOVE 
ALWAYS TRUST GOD WHO SEES ALL!
EVIL DOES NOT GET AWAY! 
IT MAY TAKE A SECOND...BUT JUSTICE COMES!",1
RT @DeepakChopra: We have to stand up for equality for women and  Please retweet: http://t.co/nzjwjVlS @worldbank,2
"RT @FortuneMasina: Leading someone on, is a cruel and unnecessary game.",2
Celebrating sanctity of life day....even unborn ones,1
Abortion is a human issue. Equality demands that every life is protected.    http://t.co/HQLZUMHEg5,2
It’s official: Trump is taking his voter fraud myth to the White House — with real consequences https://t.co/qTCTEXkQaV vía @voxdotcom,2
All respect to @thegame and @SnoopDogg,1
RT @RE_invent_ED: For all the people standing for  I love and support you.,1
"RT @secretsfact: Swearing reduces pain, relieves anxiety and fights the negative effects on the human mind caused by depression.",2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/oEB9fP9j4U,2
https://t.co/y7iMgRrNjj,2
"@CNN @LarryHogan toxic water , poverty is also violence:  Fracked! http://t.co/pF2h7fa9B7  @ExposeTPP  expose",2
RT @freedomgirl2011: Highly suggest for everyone to read @dwatkinsworld's new piece about  and  http://t.co/hRpccm30xp,1
"@wdlyon @thehill whatever helps you through. ""But Hillary"" ""but Obama""....judge Trump on his own without ANYONE else. If ur still happy, gr8",2
Can't even think straight moe,2
Patriot Strength Club tonight 5:30pm Mapleton       http://t.co/4zZsrYZwee,2
Oh dear  is like the sexual orientation privilege version of  for goodness sake people!,2
Defeat cannot dishearten me. It can only chasten me. I know that God will guide me. Truth is superior to man's wisdom.,2
@HasanSalaam Does no such thing.  Just gives a chance to counter false stereotypes and expose irrational hatred of police.,2
"RT @N_S_Dolkart: War is fine, accidental killing is bad but doesn’t count either (just don’t flee the city or it’ll be legally considered a…",2
".
Einstein modern prejudice is result of desire to maintain unworthy condition.

 


http://t.co/kX1iJFD955",2
is what liberalism hides racism https://t.co/r6kA758pPx people need justice n not to be fed a false pretence of equality,2
"RT @akaebube: GMB will kill our democracy last last
DSS disobeys Court orders
SGF snubs Senate's orders
This one is snubbing too https://t.…",0
Appreciate those who love you.  Serve those who need you.  Forgive those who hurt you.  Thank those who help you.,2
We don't trust the mayor as Citizens police officers don't trust him. It's time to join the movement and hire a new mayor.,2
